# artes do catalogo de jogos do Astra - titulo -> id do aplicativo + hash do icone
# destilado de https://discord.com/api/v9/applications/detectable
# 10363 entradas - instantaneo de 2026-09-07
# a imagem chega pela API do Astra, nunca direto do CDN do Discord
Alba: A Wildlife Adventure	1124356664053739563	c2e0ff77b5c523540e8648f3fe7e9384
Albion Online	496526645671231488	d02f9a9e52c633a16ca27750eaa08553
Ale & Tale Tavern	1281705539830550619	c4a454ea8467967904edee8625e9d85b
Ale & Tale Tavern: First Pints	1254073459525292032	c4a454ea8467967904edee8625e9d85b
Ale Abbey	1364239432311509063	975d0d01e2e0bf45c1404ea78ea047f7
Alex Jones: NWO Wars	1397775375517614240	102488f060a8e6f9a5c9fe4534722e83
Alice: Madness Returns	1124352833412681818	d082a3dbc7457aebe94b27f3f52495f4
Alicemare	1124357757500403852	a1a4d277f71ba7506bdeb3206e468a5a
Alicia	1170070899567906877	2db2992aa500c6fe2b26ae9139d8f1e9
Alien Breed 2: Assault	496527138141503538	1cd3eab7dc58977a7ec819ce70e88ec0
Alien Hominid Invasion	1124359181361762454	de9e4aa2b153d8f4c2743b85bf59de9a
Alien Rage: Unlimited	1451242755715108966	70dfcccd44922c337f3b95765e557a37
Alien Shooter	1124355468714856458	db2019977ef02827cca086704b447ed8
Alien Shooter 2: Reloaded	1124357386602295296	c61cec099e50e82459442ae890d9acaa
Alien Swarm	449531408730423296	7d33eb629124122694f4bf19077f8b4a
Alien Swarm: Reactive Drop	425749425168580608	b4f4a3c974afa2663c867ee1ceab4c7f
Alien: Isolation	451543893050261504	25d3037b36f6f7048b30825f8eb788fd
Aliens vs. Predator	494240845378355220	5ce7895f085671f62f25179cc11dc191
Aliens: Dark Descent	1124356852239577128	148934560b13b97a88cb391da741d92f
Aliens: Fireteam Elite	1124352119491801179	d0fef83a52bfbbe4a144df8d38473f2b
Alina of the Arena	1124356861349613598	d0fe1ac4c12259ab72198df9fbf06a67
All Is Dust	1124358626606338118	ee828c51f2de57fce05570fb9199a452
All Quiet in the Trenches	1306725405352394834	23d95ff25384e89ee869a332b97f9916
ALL WILL FALL	1384261390411497654	acc59b8b1b3dad16ac7055d98dc16b83
Allegiance	504444177413701632	9e47f6f6fa1ab144fa4b6eb93b748e19
Alliance of Valiant Arms	457284796658352128	7d0d3e78c2786df6c4a843594bc09e39
All-In-One Sports VR	1327336363577708706	b7ead66605f14004178a94bc23e4166e
Allods Online	1402418139081216061	d4087051b25c93a37da393c344d418ee
Almost Home Now	1124357554579976372	88965f99fc601b66288889251d396df9
Aloft	1329389716641939618	c6249f1bc4ac5960b96d94e6d13305f2
Aloft Demo	1124357453396594820	84c4b2564a914384828218cb965f63a7
Alone in the Dark	1222425237640187975	b458550934d62eabc6abc713afd4b361
Alone in the Dark Prologue: Grace in the Dark	1213636989765554177	33e7bdce68ea911868914b0b6aa193e5
Along the Edge	1468320302479183942	5e47402a5e925ee18d5c0f4a67d374ae
Alpaca Stacka	1124352811560357960	90adf490bb2fa7555cc37e5b5b9309bd
ALTF4	1124352236630323240	915861e4f0b2c65b047b4f069cc8661e
Altitude	496529186064826368	459c743065ef14f73c9d980cdb133270
AltspaceVR	1124355933288546394	4846cb4a9c6a1c27ccc4f2420b8b984c
Always Sometimes Monsters	1124360075461541928	14eb0daa05a6e9cc3f5e5483843be766
Amalgam	1283849653984432258	a3ec71201382c218fe0274a1d21e3179
Amanda the Adventurer	1124353931426943107	80269724fa755de3b211dfa2c8036162
Amanda the Adventurer 2	1301682175430885436	3ea692b6c11ef572c93ba73f30b32f93
Amanda the Adventurer 3	1444598996654882847	13703060c0a1881d8adc0e4472d54c1b
Amanda the Adventurer Demo	1124352545536618576	80269724fa755de3b211dfa2c8036162
Amarillo's Butt Slapper	1293317042996248616	8be573d5a1d6e8fdaf802172ef626304
Amazing Cultivation Simulator	1124355125281050716	11a8a2f15e8a8aaacc1b7dd8703a9af7
Amazing Frog?	1164636163085193306	b3a25ab322289a45c49a8dd3a8f1c23f
Amazing Frog? 2	1124357018577289216	44a983020ca6825eafc5c98398bc5673
Amber Alert	1399013560268488835	3ed73d98dc3f4016919b2d85d78119a2
Amber Isle	1294781690061000774	8bf3fcaf762f79d095a619be9f3fbe2e
Ambidextro	1367621663658872882	62124489d39cf6e22b5dd589e52f8711
Ambulance Life: A Paramedic Simulator	1340321962349559960	36d992c4003a8160b3455466aa513645
Amenti	1330431583928320010	d0e9af0b7b1c3ac033b79bb0e27ee41c
American Arcadia	1253303463245385829	7fd5e9d1eb2f887c5624b55ea5ee3fe9
American Conquest	1124358851832070264	da24e003e234de33f82d068ddea774cf
American Conquest: Fight Back	1124359563253141574	20a29c3e201a21e64582c9aa0e313cdd
American Fugitive	1124356739953873048	d17b84da733e022f70996229bf5acf54
American Theft 80s	1384804886025339003	49edb2323f4fb576f670806dde198689
American Theft 80s: Prologue	1124354243785142442	e6be733dd0a35296fb5a0b85d8827326
American Truck Simulator	1402416710023123044	0e51143ec412949b2115cce6d06456af
America's Army: Proving Grounds	451547323596537866	608670f76127fa2d3142334d5f703182
AMID EVIL	1164995500081172480	59b202a6e652b772d36f0939593f2804
Amnesia: A Machine for Pigs	1402418228516360192	80633f1e309932a9d226bc6b7a4b723e
Amnesia: Memories	1442727949974634538	c295fe27a1322a40031341c43d116ed2
Amnesia: Rebirth	1124353526840184853	979d629da0d6c55e187915d63dc72588
Amnesia: The Bunker	1124358261987102851	77a304930e81bdedb0025b8a9a9509f5
Amnesia: The Bunker Demo	1124356454653112434	77a304930e81bdedb0025b8a9a9509f5
Amnesia: The Dark Descent	1402418226083922032	e5106b6d5f12bbd36a79b1c1bcd8eb5e
Amnesia™: Memories	1447784915130253323	a13f9ec8142252677d6a19368d1b1688
Among Ripples	1124357491963219978	b17a33095634c99d09e2df88b110011a
Among the Sleep	1124354231516811305	4b92549200a71e21c3520259bcb65658
Among the Sleep Demo	1124356083692089515	4b92549200a71e21c3520259bcb65658
Among Trees	1124355339576422530	a5d67885606c3d7e9edf06698303c661
Among Us	1402418440685486130	e6cf30ebdaf6e657f636f391b29f06f8
Among Us 3D	1369539306762534932	c48431bb0427876f90dd6f0a0362fcee
Among Us 3D: VR	1124354437557800980	307f8875b3773a7413d99125d9e8bf50
Amorous	466691613138354196	eb374a82c5fe2bce1582f61da4587e25
Ampersat	1390708794790514839	8e44f5607ad7385cb848f99ffdebc601
An Alt Girl for Skoof	1231937679080423445	2915c2346c5e76f33055bdcee0b58625
An Ankou	1225973324404887582	c8ef66135b7f353d645877b9b7c3f470
An Arcade Full of Cats	1175631552835760188	41ccde37011807455929a7c7b1f02e5a
